row_id,Host,Reference,Eu valence,match_count,host_missing,host_values,reference_values,eu_valence_missing,eu_valence_values,eu_valence_invalid,status
158,KCa0.97GdP2O8,https://doi.org/10.1039/C3RA40471D,2.0,1,False,1,1,False,1,False,resolved
159,KCa0.95GdP2O8,https://doi.org/10.1039/C3RA40471D,2.0,1,False,1,1,False,1,False,resolved
160,KCa0.93GdP2O8,https://doi.org/10.1039/C3RA40471D,2.0,1,False,1,1,False,1,False,resolved
161,KCa0.9GdP2O8,https://doi.org/10.1039/C3RA40471D,2.0,1,False,1,1,False,1,False,resolved
162,KCa0.98GdP2O8,https://doi.org/10.1039/C3RA40471D,2.0,1,False,1,1,False,1,False,resolved
163,KCa0.96GdP2O8,https://doi.org/10.1039/C3RA40471D,2.0,1,False,1,1,False,1,False,resolved
164,KCa0.94GdP2O8,https://doi.org/10.1039/C3RA40471D,2.0,1,False,1,1,False,1,False,resolved
165,KCa0.92GdP2O8,https://doi.org/10.1039/C3RA40471D,2.0,1,False,1,1,False,1,False,resolved
166,KCa0.89GdP2O8,https://doi.org/10.1039/C3RA40471D,2.0,1,False,1,1,False,1,False,resolved
167,Y2Mg1.98Al2Si2O12,https://doi.org/10.1021/acssuschemeng.9b01401,2.0,1,False,1,1,False,1,False,resolved
168,BaMgSi4O10,https://doi.org/10.1021/acs.inorgchem.0c01803,2.0,1,False,1,1,False,1,False,resolved
169,BaMgSi4O10,https://doi.org/10.1021/acs.inorgchem.0c01803,2.0,1,False,1,1,False,1,False,resolved
170,BaMgSi4O10,https://doi.org/10.1021/acs.inorgchem.0c01803,2.0,1,False,1,1,False,1,False,resolved
171,Y2Mg1.99Al2Si2O12,https://doi.org/10.1021/acs.inorgchem.1c00317,2.0,1,False,1,1,False,1,False,resolved
172,Ba2.97LaNaP3O12F,https://doi.org/10.1021/ic401033u,2.0,1,False,1,1,False,1,False,resolved
173,Y1.999Mg1.99Al2Si2O12,https://doi.org/10.1021/acs.inorgchem.1c00317,2.0,1,False,1,1,False,1,False,resolved
174,Ca8.037Sr0.9YP7O28,https://doi.org/10.1039/C1JM11018G,2.0,1,False,1,1,False,1,False,resolved
175,Y1.995Mg1.99Al2Si2O12,https://doi.org/10.1021/acs.inorgchem.1c00317,2.0,1,False,1,1,False,1,False,resolved
176,Sr3NaYP3O12F,https://doi.org/10.1039/C6RA20699A,2.0,1,False,1,1,False,1,False,resolved
177,Sr3NaYP3O12F,https://doi.org/10.1039/C6RA20699A,2.0,1,False,1,1,False,1,False,resolved
178,Sr3NaYP3O12F,https://doi.org/10.1039/C6RA20699A,2.0,1,False,1,1,False,1,False,resolved
179,Sr3NaYP3O12F,https://doi.org/10.1039/C6RA20699A,2.0,1,False,1,1,False,1,False,resolved
180,Sr3NaYP3O12F,https://doi.org/10.1039/C6RA20699A,2.0,1,False,1,1,False,1,False,resolved
181,Sr3NaYP3O12F,https://doi.org/10.1039/C6RA20699A,2.0,1,False,1,1,False,1,False,resolved
182,Mg1.96Al4Si5O18,https://doi.org/10.1021/ic501057r,2.0,1,False,1,1,False,1,False,resolved
183,Mg1.92Al4Si5O18,https://doi.org/10.1021/ic501057r,2.0,1,False,1,1,False,1,False,resolved
184,Mg1.88Al4Si5O18,https://doi.org/10.1021/ic501057r,2.0,1,False,1,1,False,1,False,resolved
185,Mg1.84Al4Si5O18,https://doi.org/10.1021/ic501057r,2.0,1,False,1,1,False,1,False,resolved
186,Mg1.8Al4Si5O18,https://doi.org/10.1021/ic501057r,2.0,1,False,1,1,False,1,False,resolved
187,Mg1.76Al4Si5O18,https://doi.org/10.1021/ic501057r,2.0,1,False,1,1,False,1,False,resolved
188,Mg1.72Al4Si5O18,https://doi.org/10.1021/ic501057r,2.0,1,False,1,1,False,1,False,resolved
189,Y2Mg1.97Al2Si2O12,https://doi.org/10.1021/acssuschemeng.9b01401,2.0,1,False,1,1,False,1,False,resolved
190,KCaYP2O8,https://doi.org/10.1021/ic3007102,2.0,2,False,1,1,False,1,False,resolved
191,KCaYP2O8,https://doi.org/10.1021/ic3007102,2.0,2,False,1,1,False,1,False,resolved
192,KCaYP2O8,https://doi.org/10.1021/ic3007102,2.0,2,False,1,1,False,1,False,resolved
193,KCaYP2O8,https://doi.org/10.1021/ic3007102,2.0,2,False,1,1,False,1,False,resolved
194,KCaYP2O8,https://doi.org/10.1021/ic3007102,2.0,2,False,1,1,False,1,False,resolved
195,LiBa0.99PO4,https://doi.org/10.1063/1.3673331,2.0,1,False,1,1,False,1,False,resolved
196,LiBa0.97PO4,https://doi.org/10.1063/1.3673331,2.0,1,False,1,1,False,1,False,resolved
197,K0.4Na0.6Sr0.985,https://doi.org/10.1039/C3TC30128A,2.0,1,False,1,1,False,1,False,resolved
198,K0.4Na0.6Sr0.965,https://doi.org/10.1039/C3TC30128A,2.0,1,False,1,1,False,1,False,resolved
199,K0.4Na0.6Sr0.945,https://doi.org/10.1039/C3TC30128A,2.0,1,False,1,1,False,1,False,resolved
200,KNaCa2P2O8,https://doi.org/10.1021/ic402305x,2.0,1,False,1,1,False,1,False,resolved
201,KNaCa2P2O8,https://doi.org/10.1021/ic402305x,2.0,1,False,1,1,False,1,False,resolved
202,KNaCa2P2O8,https://doi.org/10.1021/ic402305x,2.0,1,False,1,1,False,1,False,resolved
203,Y2Mg1.95Al2Si2O12,https://doi.org/10.1021/acssuschemeng.9b01401,2.0,1,False,1,1,False,1,False,resolved
204,Ca8.487Sr0.45YP7O28,https://doi.org/10.1039/C1JM11018G,2.0,1,False,1,1,False,1,False,resolved
205,Y1.99Mg1.99Al2Si2O12,https://doi.org/10.1021/acs.inorgchem.1c00317,2.0,1,False,1,1,False,1,False,resolved
206,Y2Mg1.94Al2Si2O12,https://doi.org/10.1021/acssuschemeng.9b01401,2.0,1,False,1,1,False,1,False,resolved
207,Na2Ca3.96Mg2Si4O15,https://doi.org/10.1039/C3RA46474A,2.0,1,False,1,1,False,1,False,resolved
208,Na2Ca3.96Mg1.98Si4O15,https://doi.org/10.1039/C3RA46474A,2.0,1,False,1,1,False,1,False,resolved
209,Na2Ca3.96Mg1.96Si4O15,https://doi.org/10.1039/C3RA46474A,2.0,1,False,1,1,False,1,False,resolved
210,Na2Ca3.96Mg1.94Si4O15,https://doi.org/10.1039/C3RA46474A,2.0,1,False,1,1,False,1,False,resolved
211,Na2Ca3.96Mg1.92Si4O15,https://doi.org/10.1039/C3RA46474A,2.0,1,False,1,1,False,1,False,resolved
212,Ca8.91LuP7O28,https://doi.org/10.1021/ic101749g,2.0,1,False,1,1,False,1,False,resolved
213,Ca8.82LuP7O28,https://doi.org/10.1021/ic101749g,2.0,1,False,1,1,False,1,False,resolved
214,Ca8.73LuP7O28,https://doi.org/10.1021/ic101749g,2.0,1,False,1,1,False,1,False,resolved
215,Ca8.55LuP7O28,https://doi.org/10.1021/ic101749g,2.0,1,False,1,1,False,1,False,resolved
216,K0.6Na0.4Sr0.995,https://doi.org/10.1039/C3TC30128A,2.0,1,False,1,1,False,1,False,resolved
217,K0.5Na0.5Sr0.995,https://doi.org/10.1039/C3TC30128A,2.0,1,False,1,1,False,1,False,resolved
218,K0.4Na0.6Sr0.995,https://doi.org/10.1039/C3TC30128A,2.0,1,False,1,1,False,1,False,resolved
219,K0.2Na0.8Sr0.995,https://doi.org/10.1039/C3TC30128A,2.0,1,False,1,1,False,1,False,resolved
220,Y1.985Mg1.99Al2Si2O12,https://doi.org/10.1021/acs.inorgchem.1c00317,2.0,1,False,1,1,False,1,False,resolved
221,Y2Mg1.93Al2Si2O12,https://doi.org/10.1021/acssuschemeng.9b01401,2.0,1,False,1,1,False,1,False,resolved
222,Y2Mg1.92Al2Si2O12,https://doi.org/10.1021/acssuschemeng.9b01401,2.0,1,False,1,1,False,1,False,resolved
223,Sr2.995LaNaP2SiO12,https://doi.org/10.1016/j.ceramint.2016.08.163,2.0,1,False,1,1,False,1,False,resolved
224,Sr2.99LaNaP2SiO12,https://doi.org/10.1016/j.ceramint.2016.08.163,2.0,1,False,1,1,False,1,False,resolved
225,Sr2.98LaNaP2SiO12,https://doi.org/10.1016/j.ceramint.2016.08.163,2.0,1,False,1,1,False,1,False,resolved
226,Sr2.965LaNaP2SiO12,https://doi.org/10.1016/j.ceramint.2016.08.163,2.0,1,False,1,1,False,1,False,resolved
227,Sr2.95LaNaP2SiO12,https://doi.org/10.1016/j.ceramint.2016.08.163,2.0,1,False,1,1,False,1,False,resolved
228,Sr2.925LaNaP2SiO12,https://doi.org/10.1016/j.ceramint.2016.08.163,2.0,1,False,1,1,False,1,False,resolved
229,Sr2.9LaNaP2SiO12,https://doi.org/10.1016/j.ceramint.2016.08.163,2.0,1,False,1,1,False,1,False,resolved
230,Sr2.995LaNaP2SiO12,https://doi.org/10.1016/j.ceramint.2016.08.163,2.0,1,False,1,1,False,1,False,resolved
231,Sr2.99LaNaP2SiO12,https://doi.org/10.1016/j.ceramint.2016.08.163,2.0,1,False,1,1,False,1,False,resolved
232,Sr2.98LaNaP2SiO12,https://doi.org/10.1016/j.ceramint.2016.08.163,2.0,1,False,1,1,False,1,False,resolved
233,Ca8.91YP7O28,https://doi.org/10.1021/am900668r,2.0,1,False,1,1,False,1,False,resolved
234,Ca8.865YP7O28,https://doi.org/10.1021/am900668r,2.0,1,False,1,1,False,1,False,resolved
235,Ca8.82YP7O28,https://doi.org/10.1021/am900668r,2.0,1,False,1,1,False,1,False,resolved
236,Ca8.775YP7O28,https://doi.org/10.1021/am900668r,2.0,1,False,1,1,False,1,False,resolved
237,Ca8.64YP7O28,https://doi.org/10.1021/am900668r,2.0,1,False,1,1,False,1,False,resolved
238,Ca8.937YP7O28,https://doi.org/10.1039/C1JM11018G,2.0,1,False,1,1,False,1,False,resolved
239,Ca8.487Sr0.45YP7O28,https://doi.org/10.1039/C1JM11018G,2.0,1,False,1,1,False,1,False,resolved
240,KBa0.999ScSi2O7,https://doi.org/10.1111/jace.16644,2.0,1,False,1,1,False,1,False,resolved
241,KBa0.998ScSi2O7,https://doi.org/10.1111/jace.16644,2.0,1,False,1,1,False,1,False,resolved
242,KBa0.997ScSi2O7,https://doi.org/10.1111/jace.16644,2.0,1,False,1,1,False,1,False,resolved
243,KBa0.996ScSi2O7,https://doi.org/10.1111/jace.16644,2.0,1,False,1,1,False,1,False,resolved
244,KBa0.995ScSi2O7,https://doi.org/10.1111/jace.16644,2.0,1,False,1,1,False,1,False,resolved
245,KBa0.994ScSi2O7,https://doi.org/10.1111/jace.16644,2.0,1,False,1,1,False,1,False,resolved
246,KBa0.993ScSi2O7,https://doi.org/10.1111/jace.16644,2.0,1,False,1,1,False,1,False,resolved
247,KBa0.992ScSi2O7,https://doi.org/10.1111/jace.16644,2.0,1,False,1,1,False,1,False,resolved
248,KBa0.99ScSi2O7,https://doi.org/10.1111/jace.16644,2.0,1,False,1,1,False,1,False,resolved
249,Ca8.037Sr0.9YP7O28,https://doi.org/10.1039/C1JM11018G,2.0,1,False,1,1,False,1,False,resolved
250,Na3Bi0.65P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3.0,1,False,1,1,False,1,False,resolved
251,Na3Bi0.6P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3.0,1,False,1,1,False,1,False,resolved
252,Na3Bi0.88P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3.0,1,False,1,1,False,1,False,resolved
253,Na3Bi0.86P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3.0,1,False,1,1,False,1,False,resolved
254,Na3Bi0.84P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3.0,1,False,1,1,False,1,False,resolved
255,Na3Bi0.82P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3.0,1,False,1,1,False,1,False,resolved
256,Sr2.97YP3O12,https://doi.org/10.1039/C1CP20635D,2.0,1,False,1,1,False,1,False,resolved
257,Sr2.955YP3O12,https://doi.org/10.1039/C1CP20635D,2.0,1,False,1,1,False,1,False,resolved
258,Sr2.94YP3O12,https://doi.org/10.1039/C1CP20635D,2.0,1,False,1,1,False,1,False,resolved
259,Sr2.91YP3O12,https://doi.org/10.1039/C1CP20635D,2.0,1,False,1,1,False,1,False,resolved
260,Ca8.91GdP7O28,https://doi.org/10.1039/C0JM01860K,2.0,1,False,1,1,False,1,False,resolved
261,Ca8.82GdP7O28,https://doi.org/10.1039/C0JM01860K,2.0,1,False,1,1,False,1,False,resolved
262,Ca8.73GdP7O28,https://doi.org/10.1039/C0JM01860K,2.0,1,False,1,1,False,1,False,resolved
263,Ca8.64GdP7O28,https://doi.org/10.1039/C0JM01860K,2.0,1,False,1,1,False,1,False,resolved
264,Y2Mg1.9Al2Si2O12,https://doi.org/10.1021/acssuschemeng.9b01401,2.0,1,False,1,1,False,1,False,resolved
265,Ca7.587Sr1.35YP7O28,https://doi.org/10.1039/C1JM11018G,2.0,1,False,1,1,False,1,False,resolved
266,Ca9GdP7O28,https://doi.org/10.1021/jp106693z,2.0,1,False,1,1,False,1,False,resolved
267,Ca8.28GdP7O28,https://doi.org/10.1021/jp106693z,2.0,1,False,1,1,False,1,False,resolved
268,Ca8.19GdP7O28,https://doi.org/10.1021/jp106693z,2.0,1,False,1,1,False,1,False,resolved
269,Ca7.137Sr1.8YP7O28,https://doi.org/10.1039/C1JM11018G,2.0,1,False,1,1,False,1,False,resolved
270,BaSi2O2N2,https://doi.org/10.1016/j.actamat.2021.116813,2.0,1,False,1,1,False,1,False,resolved
271,BaSi2N2O2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
272,Ba0.98Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
273,Ca6.687Sr2.25YP7O28,https://doi.org/10.1039/C1JM11018G,2.0,1,False,1,1,False,1,False,resolved
274,Sr2.985ScP3O12,https://doi.org/10.1039/C3DT32946A,2.0,1,False,1,1,False,1,False,resolved
275,Sr2.97ScP3O12,https://doi.org/10.1039/C3DT32946A,2.0,1,False,1,1,False,1,False,resolved
276,Sr2.955ScP3O12,https://doi.org/10.1039/C3DT32946A,2.0,1,False,1,1,False,1,False,resolved
277,Sr2.925ScP3O12,https://doi.org/10.1039/C3DT32946A,2.0,1,False,1,1,False,1,False,resolved
278,Ba1.28Ca0.7SiO4,https://doi.org/10.1021/ic501423p,2.0,1,False,1,1,False,1,False,resolved
279,Ca7MgSi4O16,https://doi.org/10.1039/C2CP23343F,2.0,1,False,1,1,False,1,False,resolved
280,Ba1.28Ca0.7SiO4,https://doi.org/10.1021/ic501423p,2.0,1,False,1,1,False,1,False,resolved
281,Ba1.28Ca0.69SiO4,https://doi.org/10.1021/ic501423p,2.0,1,False,1,1,False,1,False,resolved
282,Ba1.28Ca0.68SiO4,https://doi.org/10.1021/ic501423p,2.0,1,False,1,1,False,1,False,resolved
283,Ca8.9CeP7O28,https://doi.org/10.1039/C6CP05490K,2.0,1,False,1,1,False,1,False,resolved
284,Ca8.88CeP7O28,https://doi.org/10.1039/C6CP05490K,2.0,1,False,1,1,False,1,False,resolved
285,Ca8.86CeP7O28,https://doi.org/10.1039/C6CP05490K,2.0,1,False,1,1,False,1,False,resolved
286,Ca11Si4O22B2,https://doi.org/10.1039/C3TC30933A,2.0,1,False,1,1,False,1,False,resolved
287,Ca9LaP7O28,https://doi.org/10.1364/OE.18.005089,2.0,1,False,1,1,False,1,False,resolved
288,Ca9LaP7O28,https://doi.org/10.1364/OE.18.005089,2.0,1,False,1,1,False,1,False,resolved
289,Ca9LaP7O28,https://doi.org/10.1364/OE.18.005089,2.0,1,False,1,1,False,1,False,resolved
290,Ca9LaP7O28,https://doi.org/10.1364/OE.18.005089,2.0,1,False,1,1,False,1,False,resolved
291,Ca6.237Sr2.7YP7O28,https://doi.org/10.1039/C1JM11018G,2.0,1,False,1,1,False,1,False,resolved
292,Sr2.95YP3O12,https://doi.org/10.1016/j.jre.2017.06.013,2.0,1,False,1,1,False,1,False,resolved
293,Sr2.95Y0.99P3O12,https://doi.org/10.1016/j.jre.2017.06.013,2.0,1,False,1,1,False,1,False,resolved
294,Sr2.95Y0.97P3O12,https://doi.org/10.1016/j.jre.2017.06.013,2.0,1,False,1,1,False,1,False,resolved
295,Sr2.95Y0.95P3O12,https://doi.org/10.1016/j.jre.2017.06.013,2.0,1,False,1,1,False,1,False,resolved
296,Sr2.95Y0.93P3O12,https://doi.org/10.1016/j.jre.2017.06.013,2.0,1,False,1,1,False,1,False,resolved
297,Ca10.945Si4O22B2,https://doi.org/10.1039/C3TC30933A,2.0,1,False,1,1,False,1,False,resolved
298,Na2CaPO4F,https://doi.org/10.1016/j.jlumin.2011.02.034,2.0,1,False,1,1,False,1,False,resolved
299,Ca4.437Sr4.5YP7O28,https://doi.org/10.1039/C1JM11018G,2.0,1,False,1,1,False,1,False,resolved
300,Ca4.392Sr4.5YP7O28,https://doi.org/10.1039/C1JM11018G,2.0,1,False,1,1,False,1,False,resolved
301,Ca4.347Sr4.5YP7O28,https://doi.org/10.1039/C1JM11018G,2.0,1,False,1,1,False,1,False,resolved
302,Ca4.257Sr4.5YP7O28,https://doi.org/10.1039/C1JM11018G,2.0,1,False,1,1,False,1,False,resolved
303,Ca2.9925Si2O4N2,https://doi.org/10.1364/OE.19.00A331,2.0,1,False,1,1,False,1,False,resolved
304,Ca0.975Sr0.975SiO4,https://doi.org/10.1016/j.ceramint.2014.12.131,2.0,1,False,1,1,False,1,False,resolved
305,Ba8.91Sc2Si6O24,https://doi.org/10.1039/C5RA10945K,2.0,1,False,1,1,False,1,False,resolved
306,Ca2.985Si2O4N2,https://doi.org/10.1364/OE.19.00A331,2.0,1,False,1,1,False,1,False,resolved
307,Ca2.97Si2O4N2,https://doi.org/10.1364/OE.19.00A331,2.0,1,False,1,1,False,1,False,resolved
308,Ba0.99YSi2Al2O2N5,https://doi.org/10.1039/C0JM03573D,2.0,1,False,1,1,False,1,False,resolved
309,Sr8.97ScP7O28,https://doi.org/10.1002/ejic.201301216,2.0,1,False,1,1,False,1,False,resolved
310,Y1.98Mg1.99Al2Si2O12,https://doi.org/10.1021/acs.inorgchem.1c00317,2.0,1,False,1,1,False,1,False,resolved
311,Ba5Si2O6Cl6,https://doi.org/10.1039/C7RA07221J,2.0,1,False,1,1,False,1,False,resolved
312,Ba5Si2O6Cl6,https://doi.org/10.1039/C7RA07221J,2.0,1,False,1,1,False,1,False,resolved
313,Ba5Si2O6Cl6,https://doi.org/10.1039/C7RA07221J,2.0,1,False,1,1,False,1,False,resolved
314,Ba5Si2O6Cl6,https://doi.org/10.1039/C7RA07221J,2.0,1,False,1,1,False,1,False,resolved
315,Ba5Si2O6Cl6,https://doi.org/10.1039/C7RA07221J,2.0,1,False,1,1,False,1,False,resolved
316,Ba5Si2O6Cl6,https://doi.org/10.1039/C7RA07221J,2.0,1,False,1,1,False,1,False,resolved
317,Ba5Si2O6Cl6,https://doi.org/10.1039/C7RA07221J,2.0,1,False,1,1,False,1,False,resolved
318,Ca2.91Si2O4N2,https://doi.org/10.1364/OE.19.00A331,2.0,1,False,1,1,False,1,False,resolved
319,Ba2LuB2O6Cl,https://doi.org/10.1021/ic200988w,3.0,1,False,1,1,False,1,False,resolved
320,Ba0.98YSi2Al2O2N5,https://doi.org/10.1039/C0JM03573D,2.0,1,False,1,1,False,1,False,resolved
321,Ba0.99LuAl2Si2O2N5,https://doi.org/10.1039/C9TC06932A,2.0,1,False,1,1,False,1,False,resolved
322,Ca2.85Si2O4N2,https://doi.org/10.1364/OE.19.00A331,2.0,1,False,1,1,False,1,False,resolved
323,Sr1.75Ca1.24P2O8,https://doi.org/10.1021/ic500230v,2.0,1,False,1,1,False,1,False,resolved
324,Ba0.96YSi2Al2O2N5,https://doi.org/10.1039/C0JM03573D,2.0,1,False,1,1,False,1,False,resolved
325,Ba5P2SiO12,https://doi.org/10.1039/C6CP08300E,2.0,1,False,1,1,False,1,False,resolved
326,Ba5P2SiO12,https://doi.org/10.1039/C6CP08300E,2.0,1,False,1,1,False,1,False,resolved
327,Ba5P2SiO12,https://doi.org/10.1039/C6CP08300E,2.0,1,False,1,1,False,1,False,resolved
328,Ba5P2SiO12,https://doi.org/10.1039/C6CP08300E,2.0,1,False,1,1,False,1,False,resolved
329,Ba5P2SiO12,https://doi.org/10.1039/C6CP08300E,2.0,1,False,1,1,False,1,False,resolved
330,Ba5P2SiO12,https://doi.org/10.1039/C6CP08300E,2.0,1,False,1,1,False,1,False,resolved
331,Sr1.96V2O7,https://doi.org/10.1016/j.actamat.2013.03.036,3.0,1,False,1,1,False,1,False,resolved
332,Sr1.92V2O7,https://doi.org/10.1016/j.actamat.2013.03.036,3.0,1,False,1,1,False,1,False,resolved
333,Sr1.88V2O7,https://doi.org/10.1016/j.actamat.2013.03.036,3.0,1,False,1,1,False,1,False,resolved
334,Sr1.84V2O7,https://doi.org/10.1016/j.actamat.2013.03.036,3.0,1,False,1,1,False,1,False,resolved
335,Sr1.80V2O7,https://doi.org/10.1016/j.actamat.2013.03.036,3.0,1,False,1,1,False,1,False,resolved
336,Sr1.76V2O7,https://doi.org/10.1016/j.actamat.2013.03.036,3.0,1,False,1,1,False,1,False,resolved
337,Ba0.92YSi2Al2O2N5,https://doi.org/10.1039/C0JM03573D,2.0,1,False,1,1,False,1,False,resolved
338,SrBaSiO4,https://doi.org/10.1016/j.actamat.2021.116813,2.0,1,False,1,1,False,1,False,resolved
339,Ca2.79Si2O4N2,https://doi.org/10.1364/OE.19.00A331,2.0,1,False,1,1,False,1,False,resolved
340,Y1.97Mg1.99Al2Si2O12,https://doi.org/10.1021/acs.inorgchem.1c00317,2.0,1,False,1,1,False,1,False,resolved
341,Sr0.99LuAl2Si2O2N5,https://doi.org/10.1039/C9TC06932A,2.0,1,False,1,1,False,1,False,resolved
342,Ba2YB2O6Cl,https://doi.org/10.1021/ic200988w,3.0,1,False,1,1,False,1,False,resolved
343,Ba0.88YSi2Al2O2N5,https://doi.org/10.1039/C0JM03573D,2.0,1,False,1,1,False,1,False,resolved
344,Ca3.95Y6Si6O25,https://doi.org/10.1039/C4RA08283D,2.0,1,False,1,1,False,1,False,resolved
345,Ca3.94Y6Si6O25,https://doi.org/10.1039/C4RA08283D,2.0,1,False,1,1,False,1,False,resolved
346,Ca3.92Y6Si6O25,https://doi.org/10.1039/C4RA08283D,2.0,1,False,1,1,False,1,False,resolved
347,Ba0.82Sr0.1YSi2Al2O2N5,https://doi.org/10.1039/C0JM03573D,2.0,1,False,1,1,False,1,False,resolved
348,Ca1.992MgSi2O7,https://doi.org/10.1063/1.2722670,2.0,1,False,1,1,False,1,False,resolved
349,Ca1.992Mg0.9Si2O7,https://doi.org/10.1063/1.2722670,2.0,1,False,1,1,False,1,False,resolved
350,Ca1.992Mg0.85Si2O7,https://doi.org/10.1063/1.2722670,2.0,1,False,1,1,False,1,False,resolved
351,Ca1.992Mg0.8Si2O7,https://doi.org/10.1063/1.2722670,2.0,1,False,1,1,False,1,False,resolved
352,Ca1.992Mg0.75Si2O7,https://doi.org/10.1063/1.2722670,2.0,1,False,1,1,False,1,False,resolved
353,Ca1.992Mg0.7Si2O7,https://doi.org/10.1063/1.2722670,2.0,1,False,1,1,False,1,False,resolved
354,Ca1.992Mg0.65Si2O7,https://doi.org/10.1063/1.2722670,2.0,1,False,1,1,False,1,False,resolved
355,Y1.96Mg1.99Al2Si2O12,https://doi.org/10.1021/acs.inorgchem.1c00317,2.0,1,False,1,1,False,1,False,resolved
356,Ba0.84YSi2Al2O2N5,https://doi.org/10.1039/C0JM03573D,2.0,1,False,1,1,False,1,False,resolved
357,Ba0.72Sr0.2YSi2Al2O2N5,https://doi.org/10.1039/C0JM03573D,2.0,1,False,1,1,False,1,False,resolved
358,Na0.95ScSi2O6,https://doi.org/10.1021/jp4062225,2.0,1,False,1,1,False,1,False,resolved
359,Na0.95Sc0.97Si2O6,https://doi.org/10.1021/jp4062225,2.0,1,False,1,1,False,1,False,resolved
360,Na0.95Sc0.9Si2O6,https://doi.org/10.1021/jp4062225,2.0,1,False,1,1,False,1,False,resolved
361,Sr0.94Ga2S4,https://doi.org/10.1016/S1002-0721(08)60010-1,2.0,1,False,1,1,False,1,False,resolved
362,Sr2.965LaNaP2SiO12,https://doi.org/10.1016/j.ceramint.2016.08.163,2.0,1,False,1,1,False,1,False,resolved
363,Sr2.95LaNaP2SiO12,https://doi.org/10.1016/j.ceramint.2016.08.163,2.0,1,False,1,1,False,1,False,resolved
364,Sr2.925LaNaP2SiO12,https://doi.org/10.1016/j.ceramint.2016.08.163,2.0,1,False,1,1,False,1,False,resolved
365,Sr2.9LaNaP2SiO12,https://doi.org/10.1016/j.ceramint.2016.08.163,2.0,1,False,1,1,False,1,False,resolved
366,La2W3O12,https://doi.org/10.1016/S0022-4596(02)00221-9,3.0,1,False,1,1,False,1,False,resolved
367,Sr0.995Si2O2N2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
368,Sr0.99Si2O2N2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
369,Sr0.995Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
370,Sr0.99Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
371,Sr0.83Ca0.15Si2O2N2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
372,Sr0.98Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
373,BaMgSi4O10,https://doi.org/10.1021/acs.inorgchem.0c01803,2.0,1,False,1,1,False,1,False,resolved
374,BaMgSi4O10,https://doi.org/10.1021/acs.inorgchem.0c01803,2.0,1,False,1,1,False,1,False,resolved
375,BaMgSi4O10,https://doi.org/10.1021/acs.inorgchem.0c01803,2.0,1,False,1,1,False,1,False,resolved
376,BaMgSi4O10,https://doi.org/10.1021/acs.inorgchem.0c01803,2.0,1,False,1,1,False,1,False,resolved
377,MgGa2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
378,MgGa2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
379,MgGa2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
380,MgGa2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
381,MgGa2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
382,MgGa2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
383,MgGa2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
384,MgGa2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
385,MgGa2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
386,MgGa2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
387,MgGa2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
388,Mg1.94Ga2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
389,Mg1.94Ga2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
390,Mg1.94Ga2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
391,Mg1.94Ga2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
392,Mg1.94Ga2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
393,Mg1.94Ga2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
